chr1:159915396-159915996,A549
chr1:160219022-160219622,A549
chr1:160219470-160220070,A549
chr1:160542395-160542995,A549
chr1:160747616-160748216,A549
chr1:160748158-160748758,A549
chr1:160748475-160749075,A549
chr1:160826365-160826965,A549
chr1:160925370-160925970,A549
chr1:160925727-160926327,A549
chr1:161480669-161481269,A549
chr1:163897310-163897910,A549
chr1:163897596-163898196,A549
chr1:164648576-164649176,A549
chr1:164765490-164766090,A549
chr1:164765828-164766428,A549
chr1:164766796-164767396,A549
chr1:164767348-164767948,A549
chr1:164767842-164768442,A549
chr1:164771180-164771780,A549
chr1:165645098-165645698,A549
chr1:167661460-167662060,A549
chr1:167661805-167662405,A549
chr1:167796281-167796881,A549
chr1:167927757-167928357,A549
chr1:168230626-168231226,A549
chr1:168230973-168231573,A549
chr1:168864158-168864758,A549
chr1:169118580-169119180,A549
chr1:169146456-169147056,A549
chr1:169146693-169147293,A549
chr1:169147227-169147827,A549
chr1:171433351-171433951,A549
chr1:171433830-171434430,A549
chr1:171434621-171435221,A549
chr1:171434894-171435494,A549
chr1:172321078-172321678,A549
chr1:172321368-172321968,A549
chr1:172323088-172323688,A549
chr1:172629944-172630544,A549
chr1:172630214-172630814,A549
chr1:172718146-172718746,A549
chr1:172969509-172970109,A549
chr1:172980366-172980966,A549
chr1:173270031-173270631,A549
chr1:174990236-174990836,A549
chr1:177209948-177210548,A549
chr1:178055014-178055614,A549
chr1:178262021-178262621,A549
chr1:178282847-178283447,A549
chr1:178283312-178283912,A549
chr1:179121213-179121813,A549
chr1:179231813-179232413,A549
chr1:179232220-179232820,A549
chr1:179287838-179288438,A549
chr1:179288193-179288793,A549
chr1:180290465-180291065,A549
chr1:180290941-180291541,A549
chr1:180309171-180309771,A549
chr1:180309940-180310540,A549
chr1:180310924-180311524,A549
chr1:180311220-180311820,A549
chr1:181075317-181075917,A549
chr1:181075819-181076419,A549
chr1:181077717-181078317,A549
chr1:181111442-181112042,A549
chr1:182795976-182796576,A549
chr1:183043817-183044417,A549
chr1:183467261-183467861,A549
chr1:183870608-183871208,A549
chr1:183871019-183871619,A549
chr1:184593505-184594105,A549
chr1:185441491-185442091,A549
chr1:185453291-185453891,A549
chr1:185453653-185454253,A549
chr1:185453974-185454574,A549
chr1:185483422-185484022,A549
chr1:185483990-185484590,A549
chr1:185484401-185485001,A549
chr1:186497961-186498561,A549
chr1:186498578-186499178,A549
chr1:186498992-186499592,A549
chr1:186499450-186500050,A549
chr1:186503077-186503677,A549
chr1:186503378-186503978,A549
chr1:186617821-186618421,A549
chr1:186618342-186618942,A549
chr1:186618673-186619273,A549
chr1:186715809-186716409,A549
chr1:186716162-186716762,A549
chr1:186762529-186763129,A549
chr1:186762994-186763594,A549
chr1:186763617-186764217,A549
chr1:186848374-186848974,A549
chr1:186849730-186850330,A549
chr1:189606705-189607305,A549
chr1:189607014-189607614,A549
chr1:189607372-189607972,A549
chr1:189607584-189608184,A549
chr1:189616844-189617444,A549
chr1:189620375-189620975,A549
chr1:190019079-190019679,A549
chr1:190019629-190020229,A549
chr1:190020111-190020711,A549
chr1:190020420-190021020,A549
chr1:192439234-192439834,A549
chr1:192489655-192490255,A549
chr1:192639462-192640062,A549
chr1:192639909-192640509,A549
chr1:192807020-192807620,A549
chr1:193706643-193707243,A549
chr1:193707143-193707743,A549
chr1:193707434-193708034,A549
chr1:193708000-193708600,A549
chr1:193970947-193971547,A549
chr1:193971503-193972103,A549
chr1:196437563-196438163,A549
chr1:196584293-196584893,A549
chr1:196584626-196585226,A549
chr1:196608277-196608877,A549
chr1:196608631-196609231,A549
chr1:196609015-196609615,A549
chr1:197178874-197179474,A549
chr1:197180137-197180737,A549
chr1:197320850-197321450,A549
chr1:197321123-197321723,A549
chr1:197916926-197917526,A549
chr1:197917260-197917860,A549
chr1:198018427-198019027,A549
chr1:198019036-198019636,A549
chr1:198121564-198122164,A549
chr1:198125903-198126503,A549
chr1:198126219-198126819,A549
chr1:199774365-199774965,A549
chr1:199774658-199775258,A549
chr1:199777621-199778221,A549
chr1:199778170-199778770,A549
chr1:199778463-199779063,A549
chr1:199778735-199779335,A549
chr1:199794020-199794620,A549
chr1:199794378-199794978,A549
chr1:199807566-199808166,A549
chr1:199808030-199808630,A549
chr1:199808375-199808975,A549
chr1:199859401-199860001,A549
chr1:199898541-199899141,A549
chr1:199917870-199918470,A549
chr1:199918160-199918760,A549
chr1:199918700-199919300,A549
chr1:199976505-199977105,A549
chr1:199976817-199977417,A549
chr1:200021502-200022102,A549
chr1:200022182-200022782,A549
chr1:200027227-200027827,A549
chr1:200028924-200029524,A549
chr1:200029200-200029800,A549
chr1:200029468-200030068,A549
chr1:200042028-200042628,A549
chr1:200042565-200043165,A549
chr1:200335972-200336572,A549
chr1:200336997-200337597,A549
chr1:200363432-200364032,A549
chr1:200364254-200364854,A549
chr1:200365289-200365889,A549
chr1:200365801-200366401,A549
chr1:200366082-200366682,A549
chr1:200366474-200367074,A549
chr1:200374828-200375428,A549
chr1:200378500-200379100,A549
chr1:200379245-200379845,A549
chr1:200890254-200890854,A549
chr1:201267748-201268348,A549
chr1:201462948-201463548,A549
chr1:201475014-201475614,A549
chr1:201504175-201504775,A549
chr1:201538124-201538724,A549
chr1:201538350-201538950,A549
chr1:201538650-201539250,A549
chr1:201603531-201604131,A549
chr1:201603793-201604393,A549
chr1:201624627-201625227,A549
chr1:201625120-201625720,A549
chr1:201917280-201917880,A549
chr1:202011083-202011683,A549
chr1:202011851-202012451,A549
chr1:202012566-202013166,A549
chr1:202013017-202013617,A549
chr1:202013307-202013907,A549
chr1:202013825-202014425,A549
chr1:202014805-202015405,A549
chr1:202015305-202015905,A549
chr1:202015783-202016383,A549
chr1:202016141-202016741,A549
chr1:202049051-202049651,A549
chr1:202204089-202204689,A549
chr1:202234164-202234764,A549
chr1:202234483-202235083,A549
chr1:202283883-202284483,A549
chr1:202284331-202284931,A549
chr1:202380900-202381500,A549
chr1:202456375-202456975,A549
chr1:202456655-202457255,A549
chr1:203534120-203534720,A549
chr1:203534422-203535022,A549
chr1:203557895-203558495,A549
chr1:203558219-203558819,A549
chr1:204294247-204294847,A549
chr1:204422735-204423335,A549
chr1:204425496-204426096,A549
chr1:204425849-204426449,A549
chr1:204450229-204450829,A549
chr1:205295213-205295813,A549
chr1:205296745-205297345,A549
chr1:205299851-205300451,A549
chr1:205300243-205300843,A549
chr1:205302106-205302706,A549
chr1:205304582-205305182,A549
chr1:205320425-205321025,A549
chr1:205324173-205324773,A549
chr1:205342895-205343495,A549
chr1:205343249-205343849,A549
chr1:205932818-205933418,A549
chr1:206709240-206709840,A549
chr1:206723040-206723640,A549
chr1:206723670-206724270,A549
chr1:206724066-206724666,A549
chr1:206724393-206724993,A549
chr1:206890068-206890668,A549
chr1:206890649-206891249,A549
chr1:207737692-207738292,A549
chr1:207738109-207738709,A549
chr1:207937919-207938519,A549
chr1:208202503-208203103,A549
chr1:209397826-209398426,A549
chr1:209409697-209410297,A549
chr1:209527275-209527875,A549
chr1:209527867-209528467,A549
chr1:209528154-209528754,A549
chr1:209627514-209628114,A549
chr1:209688093-209688693,A549
chr1:209688426-209689026,A549
chr1:209688740-209689340,A549
chr1:209689364-209689964,A549
chr1:209937477-209938077,A549
chr1:209937833-209938433,A549
chr1:210438147-210438747,A549
chr1:210438806-210439406,A549
chr1:210439108-210439708,A549
chr1:210439321-210439921,A549
chr1:211036266-211036866,A549
chr1:211896873-211897473,A549
chr1:211911985-211912585,A549
chr1:212481920-212482520,A549
chr1:212482313-212482913,A549
chr1:212482707-212483307,A549
chr1:212483064-212483664,A549
chr1:212484102-212484702,A549
chr1:212489127-212489727,A549
chr1:212833353-212833953,A549
chr1:212833730-212834330,A549
chr1:212853519-212854119,A549
chr1:212914667-212915267,A549
chr1:212915757-212916357,A549
chr1:214212663-214213263,A549
chr1:214213012-214213612,A549
chr1:217348500-217349100,A549
chr1:217349105-217349705,A549
chr1:217717843-217718443,A549
chr1:217721497-217722097,A549
chr1:218336177-218336777,A549
chr1:218336459-218337059,A549
chr1:218346581-218347181,A549
chr1:218347180-218347780,A549
chr1:218350861-218351461,A549
chr1:218351212-218351812,A549
chr1:218351566-218352166,A549
chr1:218351973-218352573,A549
chr1:218374163-218374763,A549
chr1:218374446-218375046,A549
chr1:218374883-218375483,A549
chr1:218383268-218383868,A549
chr1:218398654-218399254,A549
chr1:218463094-218463694,A549
chr1:218463411-218464011,A549
chr1:218463686-218464286,A549
chr1:218478218-218478818,A549
chr1:218487590-218488190,A549
chr1:218487927-218488527,A549
chr1:218555802-218556402,A549
chr1:218557286-218557886,A549
chr1:218646194-218646794,A549
chr1:218711817-218712417,A549
chr1:218712159-218712759,A549
chr1:218712565-218713165,A549
chr1:219067209-219067809,A549
chr1:219209456-219210056,A549
chr1:219209955-219210555,A549
chr1:220961954-220962554,A549
chr1:221097727-221098327,A549
chr1:221098387-221098987,A549
chr1:221100090-221100690,A549
chr1:221100433-221101033,A549
chr1:221487683-221488283,A549
chr1:221620070-221620670,A549
chr1:221620326-221620926,A549
chr1:221620612-221621212,A549
chr1:221621011-221621611,A549
chr1:223653982-223654582,A549
chr1:223704867-223705467,A549
chr1:223705101-223705701,A549
chr1:223705400-223706000,A549
chr1:223718325-223718925,A549
chr1:223718671-223719271,A549
chr1:223719421-223720021,A549
chr1:223719665-223720265,A549
chr1:223719881-223720481,A549
chr1:223747346-223747946,A549
chr1:223747905-223748505,A549
chr1:223748191-223748791,A549
chr1:224012267-224012867,A549
chr1:224013919-224014519,A549
chr1:224014123-224014723,A549
chr1:225650865-225651465,A549
chr1:225736664-225737264,A549
chr1:225747436-225748036,A549
chr1:225811493-225812093,A549
chr1:225812065-225812665,A549
chr1:225870786-225871386,A549
chr1:225871323-225871923,A549
chr1:225871619-225872219,A549
chr1:226100378-226100978,A549
chr1:226100754-226101354,A549
chr1:226125699-226126299,A549
chr1:227372004-227372604,A549
chr1:227372515-227373115,A549
chr1:227372794-227373394,A549
chr1:227373131-227373731,A549
chr1:227763924-227764524,A549
chr1:228839562-228840162,A549
chr1:228849917-228850517,A549
chr1:228850430-228851030,A549
chr1:229979941-229980541,A549
chr1:230077296-230077896,A549
chr1:230077713-230078313,A549
chr1:230078326-230078926,A549
chr1:230090033-230090633,A549
chr1:230090329-230090929,A549
chr1:230268510-230269110,A549
chr1:231140692-231141292,A549
chr1:231192315-231192915,A549
chr1:231192605-231193205,A549
chr1:231192898-231193498,A549
chr1:231195649-231196249,A549
chr1:231393162-231393762,A549
chr1:231393568-231394168,A549
chr1:231407635-231408235,A549
chr1:231407973-231408573,A549
chr1:231408436-231409036,A549
chr1:231414299-231414899,A549
chr1:231418713-231419313,A549
chr1:231419079-231419679,A549
chr1:231584024-231584624,A549
chr1:232142339-232142939,A549
chr1:232142565-232143165,A549
chr1:232142908-232143508,A549
chr1:232143357-232143957,A549
chr1:232149282-232149882,A549
chr1:232149719-232150319,A549
chr1:232628745-232629345,A549
chr1:232629188-232629788,A549
chr1:232766610-232767210,A549
chr1:232767234-232767834,A549
chr1:232767553-232768153,A549
chr1:233074905-233075505,A549
chr1:233075210-233075810,A549
chr1:233075415-233076015,A549
chr1:233199815-233200415,A549
chr1:233200307-233200907,A549
chr1:233240744-233241344,A549
chr1:233240947-233241547,A549
chr1:233244030-233244630,A549
chr1:233291593-233292193,A549
chr1:233292090-233292690,A549
chr1:233359344-233359944,A549
chr1:233905137-233905737,A549
chr1:233905376-233905976,A549
chr1:234107525-234108125,A549
chr1:234108829-234109429,A549
chr1:234115066-234115666,A549
chr1:234139300-234139900,A549
chr1:234139859-234140459,A549
chr1:234140317-234140917,A549
chr1:234140897-234141497,A549
chr1:234208350-234208950,A549
chr1:234208734-234209334,A549
chr1:234369642-234370242,A549
chr1:234369908-234370508,A549
chr1:234811646-234812246,A549
chr1:234811878-234812478,A549
chr1:234848771-234849371,A549
chr1:234849096-234849696,A549
chr1:235018619-235019219,A549
chr1:235057268-235057868,A549
chr1:235402364-235402964,A549
chr1:235402663-235403263,A549
chr1:235402842-235403442,A549
chr1:235403464-235404064,A549
chr1:235404098-235404698,A549
chr1:235919695-235920295,A549
chr1:235920030-235920630,A549
chr1:235920465-235921065,A549
chr1:236176456-236177056,A549
chr1:237562115-237562715,A549
chr1:238647788-238648388,A549
chr1:239814973-239815573,A549
chr1:239893211-239893811,A549
chr1:239975983-239976583,A549
chr1:240030373-240030973,A549
chr1:240030925-240031525,A549
chr1:240031285-240031885,A549
chr1:240091533-240092133,A549
chr1:240091838-240092438,A549
chr1:240092113-240092713,A549
chr1:240092528-240093128,A549
chr1:240093004-240093604,A549
chr1:240190873-240191473,A549
chr1:240312304-240312904,A549
chr1:240312760-240313360,A549
chr1:240385743-240386343,A549
chr1:240385959-240386559,A549
chr1:240386237-240386837,A549
chr1:240492320-240492920,A549
chr1:240691730-240692330,A549
chr1:240691976-240692576,A549
chr1:240731968-240732568,A549
chr1:240732201-240732801,A549
chr1:241604990-241605590,A549
chr1:241605351-241605951,A549
chr1:241605798-241606398,A549
chr1:241609469-241610069,A549
chr1:241609974-241610574,A549
chr1:241612433-241613033,A549
chr1:241612939-241613539,A549
chr1:241672158-241672758,A549
chr1:241837302-241837902,A549
chr1:241837801-241838401,A549
chr1:242019721-242020321,A549
chr1:242236653-242237253,A549
chr1:242236933-242237533,A549
chr1:242237217-242237817,A549
chr1:242523848-242524448,A549
chr1:242524142-242524742,A549
chr1:242524525-242525125,A549
chr1:242579442-242580042,A549
chr1:242875569-242876169,A549
chr1:242875939-242876539,A549
chr1:243798063-243798663,A549
chr1:243798609-243799209,A549
chr1:243799142-243799742,A549
chr1:243848357-243848957,A549
chr1:243848666-243849266,A549
chr1:243848959-243849559,A549
chr1:243916966-243917566,A549
chr1:243917270-243917870,A549
chr1:243917560-243918160,A549
chr1:243926356-243926956,A549
chr1:243926664-243927264,A549
chr1:243926959-243927559,A549
chr1:243927318-243927918,A549
chr1:243943528-243944128,A549
chr1:243943896-243944496,A549
chr1:243944323-243944923,A549
chr1:243944659-243945259,A549
chr1:244280733-244281333,A549
chr1:244329875-244330475,A549
chr1:244391666-244392266,A549
chr1:244952451-244953051,A549
chr1:244952874-244953474,A549
chr1:244953321-244953921,A549
chr1:244963951-244964551,A549
chr1:244964272-244964872,A549
chr1:244964811-244965411,A549
chr1:245585092-245585692,A549
chr1:245585469-245586069,A549
chr1:245822888-245823488,A549
chr1:245823261-245823861,A549
chr10:789959-790559,A549
chr10:3061678-3062278,A549
chr10:3080534-3081134,A549
chr10:3081086-3081686,A549
chr10:3102497-3103097,A549
chr10:3102931-3103531,A549
chr10:3106229-3106829,A549
chr10:3106846-3107446,A549
chr10:3107312-3107912,A549
chr10:3473118-3473718,A549
chr10:3499622-3500222,A549
chr10:3773857-3774457,A549
chr10:3774116-3774716,A549
chr10:3807227-3807827,A549
chr10:3894922-3895522,A549
chr10:3895271-3895871,A549
chr10:4677176-4677776,A549
chr10:4812385-4812985,A549
chr10:4812856-4813456,A549
chr10:4813378-4813978,A549
chr10:4816167-4816767,A549
chr10:4846704-4847304,A549
chr10:4942441-4943041,A549
chr10:4942717-4943317,A549
chr10:4942951-4943551,A549
chr10:4962753-4963353,A549
chr10:4965522-4966122,A549
chr10:4983373-4983973,A549
chr10:4983718-4984318,A549
chr10:4984184-4984784,A549
chr10:4984924-4985524,A549
chr10:4985318-4985918,A549
chr10:4986231-4986831,A549
chr10:4994179-4994779,A549
chr10:5002035-5002635,A549
chr10:5003911-5004511,A549
chr10:5014165-5014765,A549
chr10:5018111-5018711,A549
chr10:5018536-5019136,A549
chr10:5018821-5019421,A549
chr10:5019320-5019920,A549
chr10:5092723-5093323,A549
chr10:5093170-5093770,A549
